DOI,URL
10.1787/546501873371,https://www.oecd-ilibrary.org/development/trade-strategies-for-the-southern-mediterranean_546501873371
10.1787/546830673184,https://www.oecd-ilibrary.org/education/la-renovation-energetique-des-batiments-scolaires_546830673184
10.1787/546835542570,https://www.oecd-ilibrary.org/economics/service-lives-of-fixed-assets_546835542570
10.1787/548701741108,https://www.oecd-ilibrary.org/economics/the-labour-market-in-korea_548701741108
10.1787/548847573280,https://www.oecd-ilibrary.org/development/la-faisabilite-politique-de-l-ajustement-dans-les-pays-africains_548847573280
10.1787/547061627526,https://www.oecd-ilibrary.org/economics/the-role-of-policy-and-institutions-for-productivity-and-firm-dynamics_547061627526
10.1787/552800041887,https://www.oecd-ilibrary.org/development/integration-and-co-operation-in-southern-africa_552800041887
10.1787/553075711023,https://www.oecd-ilibrary.org/economics/product-market-competition-and-economic-performance-in-canada_553075711023
10.1787/553342376000,https://www.oecd-ilibrary.org/economics/product-market-competition-and-economic-performance-in-the-netherlands_553342376000
10.1787/553515678780,https://www.oecd-ilibrary.org/economics/trends-in-immigration-and-economic-consequences_553515678780
10.1787/555485381821,https://www.oecd-ilibrary.org/social-issues-migration-health/private-health-insurance-in-france_555485381821
10.1787/555435456627,https://www.oecd-ilibrary.org/education/l-ecole-nationale-irlandaise-de-navigation_555435456627
10.1787/554385158062,https://www.oecd-ilibrary.org/social-issues-migration-health/la-classification-des-professions-citp-88_554385158062
10.1787/556325773018,https://www.oecd-ilibrary.org/economics/estimating-a-fiscal-reaction-function_556325773018
10.1787/554884437004,https://www.oecd-ilibrary.org/education/un-systeme-de-gestion-des-actifs-immobiliers-au-quebec_554884437004
10.1787/555457407820,https://www.oecd-ilibrary.org/economics/markets-for-tradeable-co2-emission-quotas-principles-and-practice_555457407820
10.1787/556807485718,https://www.oecd-ilibrary.org/economics/education-attainment-in-brazil_556807485718
10.1787/557216740816,https://www.oecd-ilibrary.org/development/la-liberalisation-de-l-agriculture-tunisienne-et-l-union-europeenne_557216740816
10.1787/557406211626,https://www.oecd-ilibrary.org/economics/international-implications-of-european-economic-and-monetary-union_557406211626
10.1787/557684658444,https://www.oecd-ilibrary.org/development/quelles-politiques-pour-reduire-le-cout-du-capital-en-afrique-australe_557684658444
10.1787/557716522824,https://www.oecd-ilibrary.org/economics/enhancing-brazil-s-regulatory-framework-for-network-industries_557716522824
10.1787/558124530071,https://www.oecd-ilibrary.org/economics/base-de-donnees-compatibles-sur-le-commerce-et-la-production-de-l-ocde_558124530071
10.1787/558676471016,https://www.oecd-ilibrary.org/education/creating-21st-century-learning-environments_558676471016
10.1787/560325048014,https://www.oecd-ilibrary.org/economics/central-control-of-regional-budget_560325048014
10.1787/560675708185,https://www.oecd-ilibrary.org/social-issues-migration-health/les-regimes-de-retraite-prives-dans-les-pays-de-l-ocde_560675708185
10.1787/560806166428,https://www.oecd-ilibrary.org/social-issues-migration-health/enhancing-the-effectiveness-of-active-labour-market-policies_560806166428
10.1787/561285317408,https://www.oecd-ilibrary.org/social-issues-migration-health/the-slovak-health-insurance-system-and-the-potential-role-for-private-health-insurance_561285317408
10.1787/561481176503,https://www.oecd-ilibrary.org/economics/raising-the-speed-limit_561481176503
10.1787/562284354371,https://www.oecd-ilibrary.org/education/energy-efficient-renovation-of-educational-buildings_562284354371
10.1787/562751618438,https://www.oecd-ilibrary.org/education/an-asset-management-system-for-school-buildings-in-quebec_562751618438
10.1787/563086243453,https://www.oecd-ilibrary.org/education/the-national-maritime-college-of-ireland_563086243453
10.1787/565368657630,https://www.oecd-ilibrary.org/education/joinupdesignforschools-au-royaume-uni_565368657630
10.1787/566103428800,https://www.oecd-ilibrary.org/economics/exchange-rate-policy-in-advanced-commodity-exporting-countries_566103428800
10.1787/566107725234,https://www.oecd-ilibrary.org/development/which-policies-can-reduce-the-cost-of-capital-in-southern-africa_566107725234
10.1787/566164701344,https://www.oecd-ilibrary.org/development/from-globalization-to-regionalization_566164701344
10.1787/565333128505,https://www.oecd-ilibrary.org/education/l-ecole-de-vuurvogel-aux-pays-bas_565333128505
10.1787/568211111858,https://www.oecd-ilibrary.org/education/les-tic-et-la-gestion-des-patrimoines-immobiliers-educatifs_568211111858
10.1787/568477207883,https://www.oecd-ilibrary.org/social-issues-migration-health/low-fertility-rates-in-oecd-countries_568477207883
10.1787/566245481600,https://www.oecd-ilibrary.org/education/le-centre-educatif-intelligent-en-italie_566245481600
10.1787/565174210530,https://www.oecd-ilibrary.org/economics/the-retirement-decision-in-oecd-countries_565174210530
10.1787/568705648470,https://www.oecd-ilibrary.org/economics/measurement-of-non-tariff-barriers_568705648470
10.1787/567551123521,https://www.oecd-ilibrary.org/education/construire-les-ecoles-de-demain-au-royaume-uni_567551123521
10.1787/568000451454,https://www.oecd-ilibrary.org/economics/strengthening-the-management-of-public-spending-in-hungary_568000451454
10.1787/566838767166,https://www.oecd-ilibrary.org/education/le-programme-irlandais-pour-la-recherche-dans-les-etablissements-de-troisieme-degre-prtli_566838767166
10.1787/570027228062,https://www.oecd-ilibrary.org/economics/getting-the-most-out-of-public-sector-decentralisation-in-korea_570027228062
10.1787/570061570356,https://www.oecd-ilibrary.org/science-and-technology/highly-skilled-labour-and-international-mobility-in-south-america_570061570356
10.1787/570121553883,https://www.oecd-ilibrary.org/development/what-can-developing-countries-learn-from-oecd-labour-market-programmes-and-policies_570121553883
10.1787/571103687188,https://www.oecd-ilibrary.org/development/public-opinion-research-global-education-and-development-co-operation-reform_571103687188
10.1787/571481405122,https://www.oecd-ilibrary.org/economics/the-oecd-compatible-trade-and-production-data-base-1970-1983_571481405122
10.1787/571585217086,https://www.oecd-ilibrary.org/economics/the-norwegian-health-care-system_571585217086
10.1787/572327145660,https://www.oecd-ilibrary.org/economics/coping-with-the-inevitable-adjustment-in-the-us-current-account_572327145660
10.1787/572650601656,https://www.oecd-ilibrary.org/economics/microeconometric-analysis-of-the-retirement-decision_572650601656
10.1787/573380528223,https://www.oecd-ilibrary.org/science-and-technology/objectif-r-d_573380528223
10.1787/573688010825,https://www.oecd-ilibrary.org/economics/simulating-the-oecd-interlink-model-under-alternative-monetary-policy-rules_573688010825
10.1787/573861432646,https://www.oecd-ilibrary.org/education/the-netherlands-firebird-school_573861432646
10.1787/573033480640,https://www.oecd-ilibrary.org/science-and-technology/business-dynamics-regulation-and-performance_573033480640
10.1787/574100212533,https://www.oecd-ilibrary.org/economics/quantifying-the-economy-wide-effects-of-agricultural-policies_574100212533
10.1787/574227835500,https://www.oecd-ilibrary.org/education/joinedupdesignforschools-in-the-united-kingdom_574227835500
10.1787/574746315873,https://www.oecd-ilibrary.org/education/italy-s-intelligent-educational-training-station_574746315873
10.1787/575071255418,https://www.oecd-ilibrary.org/development/congo-1965-1999_575071255418
10.1787/575658184383,https://www.oecd-ilibrary.org/education/ireland-s-programme-for-research-in-third-level-institutions_575658184383
10.1787/575384725580,https://www.oecd-ilibrary.org/development/biotechnology-and-developing-country-agriculture_575384725580
10.1787/576638686128,https://www.oecd-ilibrary.org/employment/the-impact-of-taxation-on-labour-force-participation-and-labour-supply_576638686128
10.1787/576638758354,https://www.oecd-ilibrary.org/development/financer-les-objectifs-du-millenaire-pour-le-developpement_576638758354
10.1787/577218573683,https://www.oecd-ilibrary.org/economics/are-commodity-prices-leading-indicators-of-oecd-prices_577218573683
10.1787/572041741017,https://www.oecd-ilibrary.org/economics/coping-with-population-ageing-in-the-netherlands_572041741017
10.1787/578307422564,https://www.oecd-ilibrary.org/education/ict-and-educational-property-management_578307422564
10.1787/578476770227,https://www.oecd-ilibrary.org/economics/poverty-dynamics-in-four-oecd-countries_578476770227
10.1787/576532716180,https://www.oecd-ilibrary.org/economics/empirical-research-on-trade-liberalisation-with-imperfect-competition_576532716180
10.1787/577803422136,https://www.oecd-ilibrary.org/education/building-schools-for-the-future-in-the-united-kingdom_577803422136
10.1787/580278274030,https://www.oecd-ilibrary.org/economics/financial-market-integration-in-the-euro-area_580278274030
10.1787/580345651778,https://www.oecd-ilibrary.org/development/overcoming-barriers-to-competitiveness_580345651778
10.1787/581340376663,https://www.oecd-ilibrary.org/development/scenarios-for-the-world-trading-system-and-their-implications-for-developing-countries_581340376663
10.1787/580523311442,https://www.oecd-ilibrary.org/development/innovative-approaches-to-funding-the-millennium-development-goals_580523311442
10.1787/581654016867,https://www.oecd-ilibrary.org/development/aggregation-by-industry-in-general-equilibrium-models-with-international-trade_581654016867
10.1787/581654656268,https://www.oecd-ilibrary.org/education/projets-d-installations-scolaires-en-projets-d-installations-scolaires-en-amerique-latine_581654656268
10.1787/581718238837,https://www.oecd-ilibrary.org/economics/policy-influences-on-economic-growth-in-oecd-countries_581718238837
10.1787/582055427126,https://www.oecd-ilibrary.org/social-issues-migration-health/child-labour-in-africa_582055427126
10.1787/583266834571,https://www.oecd-ilibrary.org/development/la-gouvernance-d-entreprise-dans-les-pays-en-developpement-en-transition-et-les-economies-emergentes_583266834571
10.1787/583766854760,https://www.oecd-ilibrary.org/development/prospects-for-emerging-market-flows-amid-investor-concerns-about-corporate-governance_583766854760
10.1787/584356477845,https://www.oecd-ilibrary.org/education/evaluation-de-la-fonctionnalite-des-batiments-en-ecosse_584356477845
10.1787/585780028400,https://www.oecd-ilibrary.org/science-and-technology/venture-capital-policies-in-israel_585780028400
10.1787/585825266248,https://www.oecd-ilibrary.org/social-issues-migration-health/la-definition-du-travail-a-temps-partiel-a-des-fins-de-comparaison-internationale_585825266248
10.1787/586070427316,https://www.oecd-ilibrary.org/social-issues-migration-health/child-labour-in-south-asia_586070427316
10.1787/587542107024,https://www.oecd-ilibrary.org/economics/an-analysis-of-the-u-s-distribution-system_587542107024
10.1787/587826848205,https://www.oecd-ilibrary.org/education/le-financement-des-actifs-des-etablissements-d-enseignement-en-nouvelle-zelande_587826848205
10.1787/588782015183,https://www.oecd-ilibrary.org/economics/savings-trends-and-measurement-issues_588782015183
10.1787/586625524684,https://www.oecd-ilibrary.org/economics/financial-market-liberalisation-wealth-and-consumption_586625524684
10.1787/586545508673,https://www.oecd-ilibrary.org/education/la-prevention-du-crime-par-l-amenagement-du-milieu_586545508673
10.1787/600342086204,https://www.oecd-ilibrary.org/development/economic-integration-in-the-pacific-region_600342086204
10.1787/600313803067,https://www.oecd-ilibrary.org/education/concevoir-les-environnements-d-apprentissage-du-xxie-siecle_600313803067
10.1787/600718358800,https://www.oecd-ilibrary.org/economics/the-ageing-challenge-in-norway_600718358800
10.1787/600040410286,https://www.oecd-ilibrary.org/economics/increasing-simplicity-neutrality-and-sustainability_600040410286
10.1787/601531871521,https://www.oecd-ilibrary.org/economics/regulation-market-structure-and-performance-in-telecommunications_601531871521
10.1787/602116071456,https://www.oecd-ilibrary.org/education/school-facility-projects-in-latin-america_602116071456
10.1787/603088241101,https://www.oecd-ilibrary.org/development/the-social-impact-of-globalisation-in-southeast-asia_603088241101
10.1787/603151830561,https://www.oecd-ilibrary.org/development/l-allegement-de-la-dette-et-croissance_603151830561
10.1787/603451846575,https://www.oecd-ilibrary.org/education/post-occupancy-evaluation-in-scotland_603451846575
10.1787/603802238336,https://www.oecd-ilibrary.org/economics/innovation-firm-size-and-market-structure_603802238336
10.1787/602500188875,https://www.oecd-ilibrary.org/economics/tracking-the-u-s-external-deficit-1980-1985_602500188875
10.1787/604227826337,https://www.oecd-ilibrary.org/development/corporate-governance-in-developing-transition-and-emerging-market-economies_604227826337
10.1787/604620771056,https://www.oecd-ilibrary.org/economics/is-there-a-case-for-sophisticated-balanced-budget-rules_604620771056
10.1787/604626755535,https://www.oecd-ilibrary.org/development/policies-and-institutions-for-e-commerce-readiness_604626755535
